Name;Status;Kreis;Einwohner
Hochscheid;Siedlung;Neuwied;580
Hochspeyer;Siedlung;Kaiserslautern;4.510
Hochstadt (Pfalz);Siedlung;Südliche Weinstraße;2.390
Hochstätten;Siedlung;Bad Kreuznach;620
Höchstenbach;Siedlung;Westerwaldkreis;670
Hochstetten-Dhaun;Siedlung;Bad Kreuznach;930
Hof;Siedlung;Westerwaldkreis;1.270
Höheinöd;Siedlung;Südwestpfalz;1.270
Höheischweiler;Siedlung;Südwestpfalz;880
Hohenecken;Siedlung;Kaiserslautern Stadt;3.220
Hohen-Sülzen;Siedlung;Alzey-Worms;640
Höhfröschen;Siedlung;Südwestpfalz;880
Höhn;Siedlung;Westerwaldkreis;2.550
Hohn;Siedlung;Neuwied;830
Höhr-Grenzhausen;Siedlung;Westerwaldkreis;9.080
Holler;Siedlung;Westerwaldkreis;1.040
Holsthum;Siedlung;Bitburg-Prüm;600
Holzappel;Siedlung;Rhein-Lahn-Kreis;1.070
Holzbach;Siedlung;Rhein-Hunsrück-Kreis;500
Holzhausen an der Haide;Siedlung;Rhein-Lahn-Kreis;1.190
Holzheim;Siedlung;Rhein-Lahn-Kreis;870
Holzweiler;Siedlung;Ahrweiler;700
Hönningen;Siedlung;Ahrweiler;810
Hontheim;Siedlung;Bernkastel-Wittlich;590
Hoppstädten-Weiersbach;Siedlung;Birkenfeld;1.750
Horbach;Siedlung;Westerwaldkreis;590
Horbach;Siedlung;Südwestpfalz;550
Hördt;Siedlung;Germersheim;2.420
Horhausen (Westerwald);Siedlung;Altenkirchen (Westerwald);1.700
Höringen;Siedlung;Donnersbergkreis;620
Hornbach;Siedlung;Südwestpfalz;1.430
Horressen;Siedlung;Westerwaldkreis;1.720
Horrweiler;Siedlung;Mainz-Bingen;700
Hottenbach;Siedlung;Birkenfeld;580
Hoxel;Siedlung;Bernkastel-Wittlich;1.060
Hübingen;Siedlung;Westerwaldkreis;530
Hüffelsheim;Siedlung;Bad Kreuznach;1.280
Hüffler;Siedlung;Kusel;580
Hümmerich;Siedlung;Neuwied;780
Hundheim;Siedlung;Bernkastel-Wittlich;650
Hundsangen;Siedlung;Westerwaldkreis;2.040
Hupperath;Siedlung;Bernkastel-Wittlich;570
Hütschenhausen;Siedlung;Kaiserslautern;2.180
Ibersheim;Siedlung;Worms;660
Idar-Oberstein;Siedlung;Birkenfeld;15.900
Igel;Siedlung;Trier-Saarburg;1.740
Iggelbach;Siedlung;Bad Dürkheim;720
Iggelheim;Siedlung;Rhein-Pfalz-Kreis;6.250
Ilbesheim;Siedlung;Donnersbergkreis;560
Ilbesheim bei Landau in der Pfalz;Siedlung;Südliche Weinstraße;1.140
Illerich;Siedlung;Cochem-Zell;710
Impflingen;Siedlung;Südliche Weinstraße;790
Imsbach;Siedlung;Donnersbergkreis;860
Imsweiler;Siedlung;Donnersbergkreis;500
Ingelbach;Siedlung;Altenkirchen (Westerwald);520
Ingelheim am Rhein;Siedlung;Mainz-Bingen;22.200
Ingenheim;Siedlung;Südliche Weinstraße;1.700
Insheim;Siedlung;Südliche Weinstraße;2.070
Irmenach;Siedlung;Bernkastel-Wittlich;700
Irmtraut;Siedlung;Westerwaldkreis;780
Irrel;Siedlung;Bitburg-Prüm;1.420
Irsch;Siedlung;Trier-Saarburg;1.500
Isenburg;Siedlung;Neuwied;550
Jettenbach;Siedlung;Kusel;860
Jockgrim;Siedlung;Germersheim;6.900
Jugenheim in Rheinhessen;Siedlung;Mainz-Bingen;1.490
Jungeroth;Siedlung;Neuwied;1.200
Jünkerath;Siedlung;Vulkaneifel;1.680
Kaden;Siedlung;Westerwaldkreis;600
Kadenbach;Siedlung;Westerwaldkreis;1.390
Kaifenheim;Siedlung;Cochem-Zell;820
Kaisersesch;Siedlung;Cochem-Zell;2.990
Kaiserslautern;Siedlung;Kaiserslautern Stadt;81.300
Kalenborn;Siedlung;Ahrweiler;630
Kalenborn;Siedlung;Neuwied;1.200
Kallstadt;Siedlung;Bad Dürkheim;1.160
Kaltenengers;Siedlung;Mayen-Koblenz;2.020
Kaltenholzhausen;Siedlung;Rhein-Lahn-Kreis;600
Kamp-Bornhofen;Siedlung;Rhein-Lahn-Kreis;1.580
Kandel;Siedlung;Germersheim;7.750
Kanzem;Siedlung;Trier-Saarburg;640
Kapellen-Drusweiler;Siedlung;Südliche Weinstraße;860
Kapsweyer;Siedlung;Südliche Weinstraße;960
Karbach;Siedlung;Rhein-Hunsrück-Kreis;580
Karweiler;Siedlung;Ahrweiler;600
Kasbach;Siedlung;Neuwied;600
Kasel;Siedlung;Trier-Saarburg;1.250
Käshofen;Siedlung;Südwestpfalz;680
Kastellaun;Siedlung;Rhein-Hunsrück-Kreis;5.110
Katzenbach;Siedlung;Donnersbergkreis;520
Katzenelnbogen;Siedlung;Rhein-Lahn-Kreis;2.140
Katzweiler;Siedlung;Kaiserslautern;1.570
Katzwinkel (Sieg);Siedlung;Altenkirchen (Westerwald);1.260
Kaub;Siedlung;Rhein-Lahn-Kreis;870
Kausen;Siedlung;Altenkirchen (Westerwald);770
Kehrig;Siedlung;Mayen-Koblenz;1.170
Kelberg;Siedlung;Vulkaneifel;1.360
Kell;Siedlung;Mayen-Koblenz;840
Kell am See;Siedlung;Trier-Saarburg;1.890
Kempenich;Siedlung;Ahrweiler;1.640
Kempfeld;Siedlung;Birkenfeld;780
Kenn;Siedlung;Trier-Saarburg;2.160
Kerzenheim;Siedlung;Donnersbergkreis;1.800
Kestert;Siedlung;Rhein-Lahn-Kreis;630
Kettig;Siedlung;Mayen-Koblenz;3.290
Kindenheim;Siedlung;Bad Dürkheim;1.000
Kinderbeuern;Siedlung;Bernkastel-Wittlich;760
Kindsbach;Siedlung;Kaiserslautern;2.410
Kirburg;Siedlung;Westerwaldkreis;590
Kirchberg (Hunsrück);Siedlung;Rhein-Hunsrück-Kreis;3.720
Kirchen (Sieg);Siedlung;Altenkirchen (Westerwald);5.460
Kirchheim an der Weinstraße;Siedlung;Bad Dürkheim;1.830
Kirchheimbolanden;Siedlung;Donnersbergkreis;7.780
Kirchwald (Kirchesch - Waldesch);Siedlung;Mayen-Koblenz;920
Kirn;Siedlung;Bad Kreuznach;6.930
Kirnsulzbach;Siedlung;Bad Kreuznach;840
Kirrweiler (Pfalz);Siedlung;Südliche Weinstraße;1.900
Kirschweiler;Siedlung;Birkenfeld;960
Kisselbach;Siedlung;Rhein-Hunsrück-Kreis;550
Klausen;Siedlung;Bernkastel-Wittlich;1.320
Kleinkarlbach;Siedlung;Bad Dürkheim;870
Kleinmaischeid;Siedlung;Neuwied;1.370
Kleinniedesheim;Siedlung;Rhein-Pfalz-Kreis;920
Kleinsteinhausen;Siedlung;Südwestpfalz;770
Klein-Winternheim;Siedlung;Mainz-Bingen;3.300
Klingelbach;Siedlung;Rhein-Lahn-Kreis;690
Klingenmünster;Siedlung;Südliche Weinstraße;2.040
Klotten;Siedlung;Cochem-Zell;1.290
Klüsserath;Siedlung;Trier-Saarburg;1.120
Knittelsheim;Siedlung;Germersheim;1.010
Kobern-Gondorf;Siedlung;Mayen-Koblenz;2.680
Koblenz;Siedlung;Koblenz;98.500
Kölbingen;Siedlung;Westerwaldkreis;1.010
Könen;Siedlung;Trier-Saarburg;2.050
Köngernheim;Siedlung;Mainz-Bingen;1.390
Königsfeld;Siedlung;Ahrweiler;600
Konken;Siedlung;Kusel;760
Konz;Siedlung;Trier-Saarburg;11.600
Kordel;Siedlung;Trier-Saarburg;1.980
Kördorf;Siedlung;Rhein-Lahn-Kreis;500
Korlingen;Siedlung;Trier-Saarburg;750
Körperich;Siedlung;Bitburg-Prüm;940
Kottenheim;Siedlung;Mayen-Koblenz;2.700
Kottweiler-Schwanden;Siedlung;Kaiserslautern;1.280
Kreimbach-Kaulbach;Siedlung;Kusel;770
Kretz;Siedlung;Mayen-Koblenz;690
Kreuzberg (Ahr);Siedlung;Ahrweiler;570
Krickenbach;Siedlung;Kaiserslautern;1.170
Kriegsfeld;Siedlung;Donnersbergkreis;1.020
Kripp;Siedlung;Ahrweiler;2.810
Kroppach;Siedlung;Westerwaldkreis;640
Kröppen;Siedlung;Südwestpfalz;720
Krottelbach;Siedlung;Kusel;690
Kröv;Siedlung;Bernkastel-Wittlich;2.080
Kruft;Siedlung;Mayen-Koblenz;3.880
Krunkel;Siedlung;Altenkirchen (Westerwald);620
Kues;Siedlung;Bernkastel-Wittlich;4.100
Kuhardt;Siedlung;Germersheim;1.890
Kürrenberg;Siedlung;Mayen-Koblenz;1.140
Kurtscheid;Siedlung;Neuwied;940
Kusel;Siedlung;Kusel;4.730
Kyllburg;Siedlung;Bitburg-Prüm;920
Lahnstein;Siedlung;Rhein-Lahn-Kreis;16.200
Lambrecht (Pfalz);Siedlung;Bad Dürkheim;3.960
Lambsborn;Siedlung;Kaiserslautern;730
Lambsheim;Siedlung;Rhein-Pfalz-Kreis;6.350
Landau in der Pfalz;Siedlung;Landau in der Pfalz;34.900
Landkern;Siedlung;Cochem-Zell;790
Landscheid;Siedlung;Bernkastel-Wittlich;1.010
Landstuhl;Siedlung;Kaiserslautern;8.440
Langenbach bei Kirburg;Siedlung;Westerwaldkreis;1.090
Langenfeld;Siedlung;Mayen-Koblenz;700
Langenhahn;Siedlung;Westerwaldkreis;730
Langenlonsheim;Siedlung;Bad Kreuznach;3.720
Langsur;Siedlung;Trier-Saarburg;770
Lantershofen;Siedlung;Ahrweiler;1.330
Laubach;Siedlung;Cochem-Zell;670
Laubenheim;Siedlung;Bad Kreuznach;780
Laufeld;Siedlung;Bernkastel-Wittlich;500
Laufersweiler;Siedlung;Rhein-Hunsrück-Kreis;840
Laumersheim;Siedlung;Bad Dürkheim;880
Lauschied;Siedlung;Bad Kreuznach;550
Lauterecken;Siedlung;Kusel;2.150
Lautersheim;Siedlung;Donnersbergkreis;640
Lay;Siedlung;Koblenz;1.810
Lehmen;Siedlung;Mayen-Koblenz;1.110
Leimen;Siedlung;Südwestpfalz;930
Leimersdorf - Oeverich;Siedlung;Ahrweiler;1.230
Leimersheim;Siedlung;Germersheim;2.610
Leiningen;Siedlung;Rhein-Hunsrück-Kreis;500
Leisel;Siedlung;Birkenfeld;580
Leiselheim;Siedlung;Worms;2.010
Leistadt;Siedlung;Bad Dürkheim;1.030
Leiwen;Siedlung;Trier-Saarburg;1.400
Lemberg;Siedlung;Südwestpfalz;2.990
Lerchenberg;Siedlung;Mainz;5.940
Leubsdorf;Siedlung;Neuwied;1.390
Leuterod;Siedlung;Westerwaldkreis;830
Leutesdorf;Siedlung;Neuwied;1.810
Liebenscheid;Siedlung;Westerwaldkreis;720
Liebshausen;Siedlung;Rhein-Hunsrück-Kreis;500
Lieser;Siedlung;Bernkastel-Wittlich;1.230
Limburgerhof;Siedlung;Rhein-Pfalz-Kreis;10.600
Linden;Siedlung;Kaiserslautern;1.180
Lindenberg;Siedlung;Bad Dürkheim;920
Lingenfeld;Siedlung;Germersheim;5.490
Linz am Rhein;Siedlung;Neuwied;4.900
Lissendorf;Siedlung;Vulkaneifel;1.080
Lissingen;Siedlung;Vulkaneifel;610
Löf;Siedlung;Mayen-Koblenz;920
Löhndorf;Siedlung;Ahrweiler;1.300
Lohnsfeld;Siedlung;Donnersbergkreis;810
Lohrheim;Siedlung;Rhein-Lahn-Kreis;550
Lohrsdorf;Siedlung;Ahrweiler;570
Longkamp;Siedlung;Bernkastel-Wittlich;1.170
Longuich;Siedlung;Trier-Saarburg;1.260
Lonnig;Siedlung;Mayen-Koblenz;1.180
Lonsheim;Siedlung;Alzey-Worms;580
Lorscheid;Siedlung;Trier-Saarburg;600
Lorscheid;Siedlung;Neuwied;2.330
Lörzweiler;Siedlung;Mainz-Bingen;2.120
Luckenbach;Siedlung;Westerwaldkreis;620
Ludwigshafen am Rhein;Siedlung;Ludwigshafen am Rhein;151.500
Ludwigshöhe;Siedlung;Mainz-Bingen;530
Ludwigswinkel;Siedlung;Südwestpfalz;650
Lug;Siedlung;Südwestpfalz;620
Lünebach;Siedlung;Bitburg-Prüm;520
Lustadt;Siedlung;Germersheim;3.160
Lutzerath;Siedlung;Cochem-Zell;970
Lützingen;Siedlung;Ahrweiler;640
Lüxem;Siedlung;Bernkastel-Wittlich;1.190
Mackenbach;Siedlung;Kaiserslautern;1.990
Maikammer;Siedlung;Südliche Weinstraße;4.220
Mainz;Siedlung;Mainz;185.200
Malberg (Hommelsberg - Steineberg);Siedlung;Altenkirchen (Westerwald);1.020
Malborn;Siedlung;Bernkastel-Wittlich;770
Mammelzen;Siedlung;Altenkirchen (Westerwald);1.020
Mandel;Siedlung;Bad Kreuznach;900
Mandern;Siedlung;Trier-Saarburg;820
Manderscheid;Siedlung;Bernkastel-Wittlich;1.290
Marienhausen;Siedlung;Neuwied;510
Marienrachdorf;Siedlung;Westerwaldkreis;1.000
Maring-Noviand;Siedlung;Bernkastel-Wittlich;1.460
Marnheim;Siedlung;Donnersbergkreis;1.320
Martinshöhe;Siedlung;Kaiserslautern;1.360
Masburg;Siedlung;Cochem-Zell;980
Maßweiler;Siedlung;Südwestpfalz;1.030
Mastershausen;Siedlung;Rhein-Hunsrück-Kreis;1.040
Mauchenheim;Siedlung;Alzey-Worms;980
Maxdorf;Siedlung;Rhein-Pfalz-Kreis;6.960
Maximiliansau;Siedlung;Germersheim;6.510
Maxsain;Siedlung;Westerwaldkreis;940
Mayen;Siedlung;Mayen-Koblenz;15.500
Mayschoß;Siedlung;Ahrweiler;890
Mechtersheim;Siedlung;Rhein-Pfalz-Kreis;3.120
Meckenheim;Siedlung;Bad Dürkheim;3.300
Meddersheim;Siedlung;Bad Kreuznach;1.280
Mehlbach;Siedlung;Kaiserslautern;1.110
Mehlingen;Siedlung;Kaiserslautern;3.040
Mehren;Siedlung;Vulkaneifel;1.380
Mehring;Siedlung;Trier-Saarburg;2.190
Meinborn;Siedlung;Neuwied;510
Meisenheim;Siedlung;Bad Kreuznach;2.870
Melsbach;Siedlung;Neuwied;2.000
Mendig;Siedlung;Mayen-Koblenz;8.610
Mengerschied;Siedlung;Rhein-Hunsrück-Kreis;680
Merl - Kaimt;Siedlung;Cochem-Zell;2.510
Mertesdorf;Siedlung;Trier-Saarburg;1.640
Mertloch;Siedlung;Mayen-Koblenz;1.390
Merxheim;Siedlung;Bad Kreuznach;1.420
Merzalben;Siedlung;Südwestpfalz;1.230
Messerich;Siedlung;Bitburg-Prüm;530
Mettendorf;Siedlung;Bitburg-Prüm;1.050
Mettenheim;Siedlung;Alzey-Worms;1.500
Meudt;Siedlung;Westerwaldkreis;1.260
Miehlen;Siedlung;Rhein-Lahn-Kreis;1.850
Miesau;Siedlung;Kaiserslautern;2.130
Miesenbach;Siedlung;Kaiserslautern;2.170
Minderlittgen;Siedlung;Bernkastel-Wittlich;640
Minderslachen;Siedlung;Germersheim;620
Minfeld;Siedlung;Germersheim;1.480
Mittelbach;Siedlung;Zweibrücken;1.420
Mittelbrunn;Siedlung;Kaiserslautern;670
Mittelreidenbach;Siedlung;Birkenfeld;790
Mogendorf;Siedlung;Westerwaldkreis;1.190
Mölschbach;Siedlung;Kaiserslautern Stadt;1.170
Mölsheim;Siedlung;Alzey-Worms;600
Molzhain;Siedlung;Altenkirchen (Westerwald);520
Mommenheim;Siedlung;Mainz-Bingen;3.060
Monreal;Siedlung;Mayen-Koblenz;760
Monsheim;Siedlung;Alzey-Worms;2.490
Montabaur;Siedlung;Westerwaldkreis;8.360
Monzel;Siedlung;Bernkastel-Wittlich;740
Monzelfeld;Siedlung;Bernkastel-Wittlich;1.180
Monzernheim;Siedlung;Alzey-Worms;610
Monzingen;Siedlung;Bad Kreuznach;1.570
Morbach;Siedlung;Bernkastel-Wittlich;3.070
Mörlen;Siedlung;Westerwaldkreis;540
Mörsbach;Siedlung;Zweibrücken;900
Mörsch;Siedlung;Frankenthal (Pfalz);2.920
Morscheid;Siedlung;Trier-Saarburg;920
Morschheim;Siedlung;Donnersbergkreis;730
Mörschied;Siedlung;Birkenfeld;780
Mörsdorf;Siedlung;Rhein-Hunsrück-Kreis;620
Mörstadt;Siedlung;Alzey-Worms;890
Mörzheim;Siedlung;Landau in der Pfalz;1.140
Moschheim;Siedlung;Westerwaldkreis;770
Moselkern;Siedlung;Cochem-Zell;580
Mudenbach;Siedlung;Westerwaldkreis;610
Müden (Mosel);Siedlung;Cochem-Zell;620
Mudersbach;Siedlung;Altenkirchen (Westerwald);5.880
Mülheim an der Mosel;Siedlung;Bernkastel-Wittlich;1.000
Mülheim-Kärlich;Siedlung;Mayen-Koblenz;10.600
Müllenbach;Siedlung;Cochem-Zell;660
Münchweiler an der Alsenz;Siedlung;Donnersbergkreis;1.170
Münchweiler an der Rodalb;Siedlung;Südwestpfalz;2.880
Mündersbach;Siedlung;Westerwaldkreis;780
Münsterappel;Siedlung;Donnersbergkreis;500
Münstermaifeld;Siedlung;Mayen-Koblenz;2.410
Münster-Sarmsheim;Siedlung;Mainz-Bingen;2.810
Mürlenbach;Siedlung;Vulkaneifel;540
Müschenbach;Siedlung;Westerwaldkreis;1.000
Mutterstadt;Siedlung;Rhein-Pfalz-Kreis;12.200
Nachtsheim;Siedlung;Mayen-Koblenz;550
Nack;Siedlung;Alzey-Worms;640
Nackenheim;Siedlung;Mainz-Bingen;5.490
Nahbollenbach;Siedlung;Birkenfeld;2.110
Namedy;Siedlung;Mayen-Koblenz;1.300
Nanzdiezweiler;Siedlung;Kusel;900
Nassau;Siedlung;Rhein-Lahn-Kreis;3.340
Nastätten;Siedlung;Rhein-Lahn-Kreis;4.150
Nattenheim;Siedlung;Bitburg-Prüm;500
Nauort;Siedlung;Westerwaldkreis;2.270
Nauroth;Siedlung;Altenkirchen (Westerwald);1.110
Neidenbach;Siedlung;Bitburg-Prüm;840
Neidenfels;Siedlung;Bad Dürkheim;880
Neitersen;Siedlung;Altenkirchen (Westerwald);750
Nentershausen;Siedlung;Westerwaldkreis;1.990
Neroth;Siedlung;Vulkaneifel;850
Neu-Bamberg;Siedlung;Bad Kreuznach;920
Neubrücke;Siedlung;Birkenfeld;530
Neuburg am Rhein;Siedlung;Germersheim;2.560
Neuerburg;Siedlung;Bitburg-Prüm;1.520
Neuerburg;Siedlung;Bernkastel-Wittlich;1.340
Neuhäusel;Siedlung;Westerwaldkreis;1.940
Neuhemsbach;Siedlung;Kaiserslautern;630
Neuhochstein;Siedlung;Westerwaldkreis;510
Neuhofen;Siedlung;Rhein-Pfalz-Kreis;6.910
Neuhütten;Siedlung;Trier-Saarburg;680
Neuleiningen;Siedlung;Bad Dürkheim;720
Neumagen-Dhron;Siedlung;Bernkastel-Wittlich;1.940
Neunkhausen;Siedlung;Westerwaldkreis;1.100
Neunkirchen;Siedlung;Westerwaldkreis;560
Neupotz;Siedlung;Germersheim;1.120
Neustadt an der Weinstraße;Siedlung;Neustadt an der Weinstraße;44.100
Neustadt/Westerwald;Siedlung;Westerwaldkreis;600
Neustadt (Wied);Siedlung;Neuwied;1.480
Neuwied;Siedlung;Neuwied;48.500
Newel;Siedlung;Trier-Saarburg;680
Nickenich;Siedlung;Mayen-Koblenz;3.670
Niederahr;Siedlung;Westerwaldkreis;800
Niederbreitbach;Siedlung;Neuwied;1.280
Niederburg;Siedlung;Rhein-Hunsrück-Kreis;690
Niederdreisbach;Siedlung;Altenkirchen (Westerwald);930
Niederdürenbach;Siedlung;Ahrweiler;590
Niederelbert;Siedlung;Westerwaldkreis;1.600
Niederemmel;Siedlung;Bernkastel-Wittlich;1.740
Niedererbach;Siedlung;Westerwaldkreis;970
Niederfell;Siedlung;Mayen-Koblenz;1.030
Niederfischbach;Siedlung;Altenkirchen (Westerwald);4.130
Niederhausen;Siedlung;Bad Kreuznach;520
Niederheimbach;Siedlung;Mainz-Bingen;770
Nieder-Hilbersheim;Siedlung;Mainz-Bingen;610
Niederkail;Siedlung;Bernkastel-Wittlich;500
Niederkirchen;Siedlung;Kaiserslautern;1.260
Niederkirchen bei Deidesheim;Siedlung;Bad Dürkheim;2.360
Niederlützingen;Siedlung;Ahrweiler;1.090
Niedermennig;Siedlung;Trier-Saarburg;1.060
Niedermohr;Siedlung;Kaiserslautern;1.090
Niedermoschel;Siedlung;Donnersbergkreis;490
Niederneisen;Siedlung;Rhein-Lahn-Kreis;1.460
Nieder-Olm;Siedlung;Mainz-Bingen;8.920
Niederroßbach;Siedlung;Westerwaldkreis;660
Niedersimten;Siedlung;Pirmasens;1.100
Niederwerth;Siedlung;Mayen-Koblenz;1.350
Nieder-Wiesen;Siedlung;Alzey-Worms;610
Niederwörresbach;Siedlung;Birkenfeld;900
Niederzissen;Siedlung;Ahrweiler;2.490
Nierendorf;Siedlung;Ahrweiler;810
Niersbach;Siedlung;Bernkastel-Wittlich;530
Nierstein;Siedlung;Mainz-Bingen;6.470
Nievern;Siedlung;Rhein-Lahn-Kreis;820
Nister;Siedlung;Westerwaldkreis;950
Nisterau (Bach - Pfuhl);Siedlung;Westerwaldkreis;840
Nistertal;Siedlung;Westerwaldkreis;1.280
Nittel;Siedlung;Trier-Saarburg;1.840
Nochern;Siedlung;Rhein-Lahn-Kreis;500
Nomborn;Siedlung;Westerwaldkreis;700
Nordhofen;Siedlung;Westerwaldkreis;550
Norheim;Siedlung;Bad Kreuznach;1.480
Norken;Siedlung;Westerwaldkreis;980
Nörtershausen;Siedlung;Mayen-Koblenz;620
Nünschweiler;Siedlung;Südwestpfalz;760
Nußbach;Siedlung;Kusel;620
Nußdorf;Siedlung;Landau in der Pfalz;1.450
Oberahr;Siedlung;Westerwaldkreis;570
Oberauerbach;Siedlung;Zweibrücken;1.180
Oberbettingen;Siedlung;Vulkaneifel;700
Oberbillig;Siedlung;Trier-Saarburg;970
Oberelbert;Siedlung;Westerwaldkreis;1.110
Oberemmel;Siedlung;Trier-Saarburg;1.460
Obererbach;Siedlung;Westerwaldkreis;530
Obererbach (Westerwald);Siedlung;Altenkirchen (Westerwald);550
Oberfell;Siedlung;Mayen-Koblenz;1.080
Ober-Flörsheim;Siedlung;Alzey-Worms;1.230
Oberhattert;Siedlung;Westerwaldkreis;1.370
Oberhausen bei Kirn;Siedlung;Bad Kreuznach;920
Oberheimbach;Siedlung;Mainz-Bingen;580
Ober-Hilbersheim;Siedlung;Mainz-Bingen;1.030
Oberhonnefeld-Gierend;Siedlung;Neuwied;1.010
Oberkail;Siedlung;Bitburg-Prüm;590
Oberlahr;Siedlung;Altenkirchen (Westerwald);740
Obermohr;Siedlung;Kaiserslautern;650
Obermoschel;Siedlung;Donnersbergkreis;1.060
Oberneisen;Siedlung;Rhein-Lahn-Kreis;750
Obernheim-Kirchenarnbach;Siedlung;Südwestpfalz;1.490
Ober-Olm;Siedlung;Mainz-Bingen;3.950
Oberotterbach;Siedlung;Südliche Weinstraße;1.110
Oberreidenbach;Siedlung;Birkenfeld;610
Oberrod;Siedlung;Westerwaldkreis;700
Obersimten;Siedlung;Südwestpfalz;600
Oberstadtfeld;Siedlung;Vulkaneifel;570
Obersülzen;Siedlung;Bad Dürkheim;620
Oberweis;Siedlung;Bitburg-Prüm;540
Oberwesel;Siedlung;Rhein-Hunsrück-Kreis;2.010
Oberwiesen;Siedlung;Donnersbergkreis;500
Oberwinter;Siedlung;Ahrweiler;3.020
Oberzissen;Siedlung;Ahrweiler;1.100
Obrigheim (Pfalz);Siedlung;Bad Dürkheim;1.650
Ochtendung;Siedlung;Mayen-Koblenz;5.060
Ockenfels;Siedlung;Neuwied;990
Ockenheim;Siedlung;Mainz-Bingen;2.490
Ockfen;Siedlung;Trier-Saarburg;630
Odenbach;Siedlung;Kusel;860
Odernheim am Glan;Siedlung;Bad Kreuznach;1.620
Oedingen;Siedlung;Ahrweiler;920
Oelsberg;Siedlung;Rhein-Lahn-Kreis;540
Offenbach an der Queich;Siedlung;Südliche Weinstraße;5.980
Offenbach-Hundheim;Siedlung;Kusel;1.180
Offenheim;Siedlung;Alzey-Worms;610
Offstein;Siedlung;Alzey-Worms;1.770
Ohlenberg;Siedlung;Neuwied;750
Ohmbach;Siedlung;Kusel;820
Olsbrücken;Siedlung;Kaiserslautern;1.080
Oppenhausen;Siedlung;Rhein-Hunsrück-Kreis;710
Oppenheim;Siedlung;Mainz-Bingen;7.010
Orbis;Siedlung;Donnersbergkreis;600
Orenhofen;Siedlung;Bitburg-Prüm;1.270
Osann;Siedlung;Bernkastel-Wittlich;860
Osburg;Siedlung;Trier-Saarburg;2.320
Osterspai;Siedlung;Rhein-Lahn-Kreis;1.200
Osthofen;Siedlung;Alzey-Worms;8.580
Otterbach;Siedlung;Kaiserslautern;3.420
Otterberg;Siedlung;Kaiserslautern;4.410
Ottersheim bei Landau;Siedlung;Germersheim;1.820
Otterstadt;Siedlung;Rhein-Pfalz-Kreis;3.240
Ötzingen;Siedlung;Westerwaldkreis;1.000
Partenheim;Siedlung;Alzey-Worms;1.560
Pellingen;Siedlung;Trier-Saarburg;970
Pelm;Siedlung;Vulkaneifel;880
Petersberg;Siedlung;Südwestpfalz;810
Pfaffen-Schwabenheim;Siedlung;Bad Kreuznach;1.270
Pfalzfeld;Siedlung;Rhein-Hunsrück-Kreis;550
Pfeddersheim;Siedlung;Worms;6.860
Pfeffelbach;Siedlung;Kusel;930
Pirmasens;Siedlung;Pirmasens;33.600
Plaidt;Siedlung;Mayen-Koblenz;5.770
Platten;Siedlung;Bernkastel-Wittlich;870
Pleckhausen;Siedlung;Altenkirchen (Westerwald);760
Plein;Siedlung;Bernkastel-Wittlich;500
Pleisweiler-Oberhofen;Siedlung;Südliche Weinstraße;800
Pluwig;Siedlung;Trier-Saarburg;1.240
Polch;Siedlung;Mayen-Koblenz;5.840
Pottum;Siedlung;Westerwaldkreis;970
Pracht;Siedlung;Altenkirchen (Westerwald);1.500
Preist;Siedlung;Bitburg-Prüm;700
Pronsfeld;Siedlung;Bitburg-Prüm;860
Prüm;Siedlung;Bitburg-Prüm;4.070
Puderbach;Siedlung;Neuwied;2.030
Pünderich;Siedlung;Cochem-Zell;890
Queichhambach;Siedlung;Südliche Weinstraße;530
Queidersbach;Siedlung;Kaiserslautern;2.830
Quirnbach;Siedlung;Westerwaldkreis;500
Quirnheim;Siedlung;Bad Dürkheim;580
Ramberg;Siedlung;Südliche Weinstraße;940
Ramersbach;Siedlung;Ahrweiler;610
Rammelsbach;Siedlung;Kusel;1.560
Ramsen;Siedlung;Donnersbergkreis;1.750
Ramstein;Siedlung;Kaiserslautern;5.240
Ransbach-Baumbach;Siedlung;Westerwaldkreis;7.320
Ranschbach;Siedlung;Südliche Weinstraße;630
Raubach;Siedlung;Neuwied;1.930
Rech;Siedlung;Ahrweiler;560
Regulshausen;Siedlung;Birkenfeld;760
Rehborn;Siedlung;Bad Kreuznach;710
Rehe;Siedlung;Westerwaldkreis;950
Reichenbach;Siedlung;Birkenfeld;590
Reichweiler;Siedlung;Kusel;530
Reifenberg;Siedlung;Südwestpfalz;780
Reifferscheid;Siedlung;Ahrweiler;530
Reil;Siedlung;Bernkastel-Wittlich;960
Reinsfeld;Siedlung;Trier-Saarburg;2.240
Remagen;Siedlung;Ahrweiler;6.640
Rengsdorf;Siedlung;Neuwied;2.590
Rennerod;Siedlung;Westerwaldkreis;3.360
Rhaunen;Siedlung;Birkenfeld;1.990
Rheinböllen;Siedlung;Rhein-Hunsrück-Kreis;3.410
Rheinbreitbach;Siedlung;Neuwied;4.360
Rheinbrohl;Siedlung;Neuwied;3.720
Rheindürkheim;Siedlung;Worms;2.750
Rheinzabern;Siedlung;Germersheim;4.790
Rhens;Siedlung;Mayen-Koblenz;2.880
Rhodt unter Rietburg;Siedlung;Südliche Weinstraße;1.100
Rieden;Siedlung;Mayen-Koblenz;1.230
Rieschweiler;Siedlung;Südwestpfalz;1.720
