Name;Status;Kreis;Einwohner
Golzheim;Siedlung;Düren;1.280
Götterswickerhamm;Siedlung;Wesel;520
Goxel;Siedlung;Coesfeld;940
Graes;Siedlung;Borken;870
Grafenwald;Siedlung;Bottrop;5.670
Grafschaft;Siedlung;Hochsauerlandkreis;1.050
Granterath;Siedlung;Heinsberg;1.460
Greffen;Siedlung;Gütersloh;2.410
Grefrath;Siedlung;Viersen;8.850
Grefrath;Siedlung;Rhein-Kreis Neuss;2.990
Grefrath;Siedlung;Rhein-Erft-Kreis;4.830
Gressenich;Siedlung;Städteregion Aachen;2.420
Greven;Siedlung;Steinfurt;22.700
Grevenbroich;Siedlung;Rhein-Kreis Neuss;25.700
Grevenbrück - Elspe;Siedlung;Olpe;6.600
Grevenstein;Siedlung;Hochsauerlandkreis;910
Grieth;Siedlung;Kleve;740
Griethausen;Siedlung;Kleve;1.180
Gronau (Westf.);Siedlung;Borken;30.000
Grönebach;Siedlung;Hochsauerlandkreis;610
Großbüllesheim;Siedlung;Euskirchen;2.780
Großeneder;Siedlung;Höxter;810
Großenmarpe;Siedlung;Lippe;1.060
Großhau;Siedlung;Düren;530
Grotenrath;Siedlung;Heinsberg;760
Grötzenberg - Winterborn;Siedlung;Oberbergischer Kreis;1.560
Grouven;Siedlung;Rhein-Erft-Kreis;650
Gruiten;Siedlung;Mettmann;5.110
Gummersbach;Siedlung;Oberbergischer Kreis;32.300
Günne;Siedlung;Soest;1.620
Gustorf;Siedlung;Rhein-Kreis Neuss;5.900
Gütersloh;Siedlung;Gütersloh;80.800
Gymnich;Siedlung;Rhein-Erft-Kreis;4.140
Haag;Siedlung;Viersen;620
Haan;Siedlung;Mettmann;23.500
Haaren;Siedlung;Paderborn;2.370
Haaren - Obspringen;Siedlung;Heinsberg;4.420
Hachen;Siedlung;Hochsauerlandkreis;3.260
Hackenbroich;Siedlung;Rhein-Kreis Neuss;8.030
Haddenhausen;Siedlung;Minden-Lübbecke;1.780
Haffen;Siedlung;Kleve;780
Hagen;Siedlung;Hagen;178.400
Hagen;Siedlung;Paderborn;1.390
Hagen;Siedlung;Hochsauerlandkreis;670
Häger;Siedlung;Gütersloh;710
Hainchen;Siedlung;Siegen-Wittgenstein;870
Halberbracht;Siedlung;Olpe;1.020
Haldem;Siedlung;Minden-Lübbecke;1.020
Haldern;Siedlung;Kleve;3.840
Halen;Siedlung;Steinfurt;1.250
Halingen;Siedlung;Märkischer Kreis;1.680
Hallenberg;Siedlung;Hochsauerlandkreis;2.450
Halle (Westf.);Siedlung;Gütersloh;15.400
Halloh;Siedlung;Ennepe-Ruhr-Kreis;2.230
Haltern am See;Siedlung;Recklinghausen;19.300
Halver;Siedlung;Märkischer Kreis;11.000
Halverde;Siedlung;Steinfurt;770
Hamb;Siedlung;Wesel;690
Hambach;Siedlung;Düren;1.170
Hambuch - Kalsbach;Siedlung;Oberbergischer Kreis;1.600
Hamich;Siedlung;Düren;890
Hamm;Siedlung;Hamm;169.000
Hamminkeln;Siedlung;Wesel;6.820
Hammoor;Siedlung;Minden-Lübbecke;1.370
Handarpe;Siedlung;Steinfurt;980
Happerschoß;Siedlung;Rhein-Sieg-Kreis;1.370
Harsewinkel;Siedlung;Gütersloh;15.000
Hartefeld;Siedlung;Kleve;1.580
Hartegasse;Siedlung;Oberbergischer Kreis;1.270
Harth;Siedlung;Paderborn;800
Hartum;Siedlung;Minden-Lübbecke;1.670
Hasperbach;Siedlung;Ennepe-Ruhr-Kreis;960
Hasselsweiler;Siedlung;Düren;660
Hasselt - Qualburg;Siedlung;Kleve;2.670
Haßlinghausen;Siedlung;Ennepe-Ruhr-Kreis;6.150
Haßmoor;Siedlung;Minden-Lübbecke;500
Hassum;Siedlung;Kleve;610
Hattingen;Siedlung;Ennepe-Ruhr-Kreis;34.400
Hauenhorst;Siedlung;Steinfurt;3.610
Haupt;Siedlung;Paderborn;1.420
Hausdülmen;Siedlung;Coesfeld;2.130
Hausweiler;Siedlung;Euskirchen;780
Havert;Siedlung;Heinsberg;560
Havixbeck;Siedlung;Coesfeld;9.230
Hedem;Siedlung;Minden-Lübbecke;520
Heedfeld;Siedlung;Märkischer Kreis;1.540
Heek;Siedlung;Borken;4.530
Heeren-Werve;Siedlung;Unna;7.470
Hegensdorf;Siedlung;Paderborn;820
Heggen;Siedlung;Olpe;3.000
Hehler;Siedlung;Viersen;850
Heide;Siedlung;Rhein-Sieg-Kreis;2.210
Heiden;Siedlung;Borken;6.480
Heiden;Siedlung;Lippe;1.850
Heiligenhaus;Siedlung;Mettmann;22.500
Heimbach;Siedlung;Düren;2.120
Heimerzheim;Siedlung;Rhein-Sieg-Kreis;5.840
Heinrich-Drake-Siedlung;Siedlung;Lippe;950
Heinsberg;Siedlung;Heinsberg;23.700
Heinsberg;Siedlung;Olpe;980
Heisterbacherrott - Thomasberg;Siedlung;Rhein-Sieg-Kreis;6.430
Heistern;Siedlung;Düren;970
Heisterschoß;Siedlung;Rhein-Sieg-Kreis;1.180
Helberhausen;Siedlung;Siegen-Wittgenstein;640
Helden;Siedlung;Olpe;1.060
Hellefeld;Siedlung;Hochsauerlandkreis;590
Hellenthal;Siedlung;Euskirchen;2.550
Helmern;Siedlung;Paderborn;870
Helpup - Mackenbruch II;Siedlung;Lippe;3.460
Hembsen;Siedlung;Höxter;1.000
Hemer;Siedlung;Märkischer Kreis;29.800
Hemmerde;Siedlung;Unna;2.490
Hemmerden;Siedlung;Rhein-Kreis Neuss;2.450
Henglarn;Siedlung;Paderborn;950
Hennef (Sieg);Siedlung;Rhein-Sieg-Kreis;24.100
Hennen;Siedlung;Märkischer Kreis;4.360
Heppendorf;Siedlung;Rhein-Erft-Kreis;1.840
Herbede;Siedlung;Ennepe-Ruhr-Kreis;8.530
Herbern;Siedlung;Coesfeld;4.150
Herbram;Siedlung;Paderborn;860
Herchen;Siedlung;Rhein-Sieg-Kreis;970
Herdecke;Siedlung;Ennepe-Ruhr-Kreis;9.750
Herford;Siedlung;Herford;58.800
Herhahn;Siedlung;Euskirchen;760
Heringhausen;Siedlung;Hochsauerlandkreis;820
Herkenrath;Siedlung;Rheinisch-Bergischer Kreis;5.030
Herne;Siedlung;Herne;154.400
Herongen - Niederdorf;Siedlung;Kleve;2.420
Herrath;Siedlung;Mönchengladbach;520
Herrenstrunden;Siedlung;Rheinisch-Bergischer Kreis;770
Herrentrup;Siedlung;Lippe;1.150
Herscheid;Siedlung;Märkischer Kreis;4.420
Hersel - Widdig;Siedlung;Rhein-Sieg-Kreis;6.920
Herste;Siedlung;Höxter;880
Herten;Siedlung;Recklinghausen;60.900
Herzbroich;Siedlung;Rhein-Kreis Neuss;2.190
Herzebrock;Siedlung;Gütersloh;7.750
Herzfeld;Siedlung;Soest;2.270
Herzhausen;Siedlung;Siegen-Wittgenstein;530
Herzogenrath;Siedlung;Städteregion Aachen;25.600
Hesborn;Siedlung;Hochsauerlandkreis;970
Hesselbach;Siedlung;Siegen-Wittgenstein;530
Hesseln;Siedlung;Gütersloh;1.090
Hetzerath;Siedlung;Heinsberg;1.440
Hiddenhausen;Siedlung;Herford;9.450
Hiddinghausen;Siedlung;Ennepe-Ruhr-Kreis;1.130
Hiddingsel;Siedlung;Coesfeld;1.570
Hilbeck;Siedlung;Soest;1.080
Hilchenbach;Siedlung;Siegen-Wittgenstein;13.700
Hilden;Siedlung;Mettmann;53.500
Hildfeld;Siedlung;Hochsauerlandkreis;560
Hilgen - Dünweg;Siedlung;Rheinisch-Bergischer Kreis;4.740
Hille;Siedlung;Minden-Lübbecke;2.160
Hillensberg;Siedlung;Heinsberg;570
Hillmicke;Siedlung;Olpe;1.180
Hinsbeck;Siedlung;Viersen;3.520
Hirschberg;Siedlung;Soest;1.600
Hitdorf;Siedlung;Leverkusen;7.290
Hochdahl;Siedlung;Mettmann;26.100
Hochmoor;Siedlung;Borken;1.940
Hochneukirch - Neu-Otzenrath;Siedlung;Rhein-Kreis Neuss;7.140
Hoengen - Warden;Siedlung;Städteregion Aachen;17.600
Hoerstgen;Siedlung;Wesel;960
Hoetmar;Siedlung;Warendorf;1.490
Hofolpe;Siedlung;Olpe;750
Hohenhausen;Siedlung;Lippe;3.480
Hohenholte;Siedlung;Coesfeld;670
Hohenwepel;Siedlung;Höxter;640
Hohkeppel;Siedlung;Oberbergischer Kreis;530
Höhscheid;Siedlung;Rheinisch-Bergischer Kreis;880
Höingen;Siedlung;Soest;1.830
Holderberg;Siedlung;Wesel;1.210
Hollenbecks Hügel;Siedlung;Steinfurt;750
Hollerath;Siedlung;Euskirchen;540
Hollinde;Siedlung;Herford;760
Holsen - Ahle;Siedlung;Herford;5.020
Holte (Bochum);Siedlung;Bochum;920
Holthausen;Siedlung;Hochsauerlandkreis;560
Holtheim;Siedlung;Paderborn;810
Holt (Niederrhein) - Auwel;Siedlung;Kleve;840
Holtrup;Siedlung;Minden-Lübbecke;1.190
Holtum;Siedlung;Soest;1.010
Holtwick;Siedlung;Coesfeld;2.820
Holzen;Siedlung;Hochsauerlandkreis;1.480
Holzhausen;Siedlung;Minden-Lübbecke;3.040
Holzhausen;Siedlung;Siegen-Wittgenstein;2.230
Holzhausen-Externsteine;Siedlung;Lippe;1.080
Holzhausen II;Siedlung;Minden-Lübbecke;620
Holzkamp - Barkhauserbruch;Siedlung;Lippe;6.670
Holzweiler;Siedlung;Heinsberg;1.440
Holzwickede;Siedlung;Unna;14.200
Homberg-Meiersberg;Siedlung;Mettmann;4.730
Homburg;Siedlung;Oberbergischer Kreis;880
Honermann-Siedlung;Siedlung;Recklinghausen;500
Höngen - Saeffelen;Siedlung;Heinsberg;2.440
Honrath;Siedlung;Rhein-Sieg-Kreis;2.460
Hoppecke;Siedlung;Hochsauerlandkreis;1.120
Hopsten;Siedlung;Steinfurt;3.890
Horbach;Siedlung;Städteregion Aachen;1.500
Horn;Siedlung;Lippe;6.350
Horn;Siedlung;Soest;860
Horneburg;Siedlung;Recklinghausen;1.470
Horrem;Siedlung;Rhein-Erft-Kreis;12.900
Horst;Siedlung;Steinfurt;540
Hörste;Siedlung;Gütersloh;1.200
Hörste;Siedlung;Lippe;2.360
Hörste;Siedlung;Soest;1.310
Hörstel;Siedlung;Steinfurt;5.820
Horstmar;Siedlung;Steinfurt;3.910
Hörstmar;Siedlung;Lippe;1.260
Hösel;Siedlung;Mettmann;8.050
Houverath;Siedlung;Euskirchen;650
Hövel;Siedlung;Hochsauerlandkreis;510
Hövelhof;Siedlung;Paderborn;11.200
Hovestadt;Siedlung;Soest;1.220
Höxter;Siedlung;Höxter;13.500
Hüchelhoven;Siedlung;Rhein-Erft-Kreis;850
Huchem-Stammeln;Siedlung;Düren;3.170
Hückelhoven;Siedlung;Heinsberg;25.800
Hückeswagen;Siedlung;Oberbergischer Kreis;12.400
Hüinghausen;Siedlung;Märkischer Kreis;1.020
Hülchrath;Siedlung;Rhein-Kreis Neuss;690
Hullern;Siedlung;Recklinghausen;2.070
Hüllhorst;Siedlung;Minden-Lübbecke;3.720
Hülscheid;Siedlung;Rhein-Sieg-Kreis;580
Hülsenbusch;Siedlung;Oberbergischer Kreis;850
Humfeld;Siedlung;Lippe;1.450
Hünger;Siedlung;Rheinisch-Bergischer Kreis;2.140
Hünsborn;Siedlung;Olpe;3.130
Hunsheim;Siedlung;Oberbergischer Kreis;1.910
Hünxe;Siedlung;Wesel;4.110
Hurst;Siedlung;Rhein-Sieg-Kreis;590
Hürtgen;Siedlung;Düren;640
Hürth;Siedlung;Rhein-Erft-Kreis;43.700
Husen;Siedlung;Paderborn;980
Husen;Siedlung;Dortmund;7.480
Hützemert;Siedlung;Olpe;1.040
Ibbenbüren;Siedlung;Steinfurt;30.900
Ihmert;Siedlung;Märkischer Kreis;2.610
Ilverich;Siedlung;Rhein-Kreis Neuss;620
Imhausen - Geilhausen-Wiedenhof;Siedlung;Rhein-Sieg-Kreis;910
Immen;Siedlung;Oberbergischer Kreis;720
Immendorf;Siedlung;Heinsberg;1.130
Im Winkel;Siedlung;Recklinghausen;610
Inden;Siedlung;Düren;5.250
Inger - Hochhausen;Siedlung;Rhein-Sieg-Kreis;1.850
Irlenborn;Siedlung;Rhein-Sieg-Kreis;1.070
Irlenbusch;Siedlung;Rhein-Sieg-Kreis;650
Irmgarteichen;Siedlung;Siegen-Wittgenstein;1.270
Isenstedt;Siedlung;Minden-Lübbecke;1.820
Iseringhausen;Siedlung;Olpe;610
Iserlohn;Siedlung;Märkischer Kreis;76.000
Isselburg;Siedlung;Borken;3.430
Issum;Siedlung;Kleve;5.320
Istrup;Siedlung;Höxter;640
Istrup;Siedlung;Lippe;1.500
Ittenbach;Siedlung;Rhein-Sieg-Kreis;3.490
Jackerath;Siedlung;Düren;740
Jakobwüllesheim;Siedlung;Düren;770
Jüchen;Siedlung;Rhein-Kreis Neuss;6.280
Jülich;Siedlung;Düren;17.200
Justizvollzugsanstalt Bielefeld-Brackwede;Siedlung;Bielefeld;580
Justizvollzugsanstalt Geldern;Siedlung;Kleve;590
Kaarst;Siedlung;Rhein-Kreis Neuss;29.200
Kaiserau - Methler;Siedlung;Unna;11.000
Kaldauen;Siedlung;Rhein-Sieg-Kreis;7.370
Kaldenkirchen;Siedlung;Viersen;9.460
Kalkar;Siedlung;Kleve;5.820
Kall;Siedlung;Euskirchen;4.900
Kalldorf;Siedlung;Lippe;1.060
Kallenhardt;Siedlung;Soest;1.400
Kalterherberg;Siedlung;Städteregion Aachen;2.070
Kalthof;Siedlung;Märkischer Kreis;2.900
Kamen;Siedlung;Unna;24.300
Kamp-Lintfort;Siedlung;Wesel;33.700
Kapelle;Siedlung;Viersen;1.840
Kapellen;Siedlung;Kleve;1.940
Kapellen;Siedlung;Wesel;7.540
Kapellen (Erft);Siedlung;Rhein-Kreis Neuss;6.630
Karken;Siedlung;Heinsberg;3.330
Kattenvenne;Siedlung;Steinfurt;1.350
Katzem;Siedlung;Heinsberg;1.110
Katzenbach;Siedlung;Oberbergischer Kreis;540
Kaunitz;Siedlung;Gütersloh;2.590
Keeken;Siedlung;Kleve;560
Keilbeck - Dahlerau;Siedlung;Oberbergischer Kreis;3.350
Keldenich;Siedlung;Euskirchen;860
Kelz;Siedlung;Düren;1.070
Kempen;Siedlung;Viersen;22.200
Kempen;Siedlung;Heinsberg;1.320
Keppeln;Siedlung;Kleve;870
Kerpen;Siedlung;Rhein-Erft-Kreis;15.200
Kervenheim;Siedlung;Kleve;1.520
Kessebüren;Siedlung;Unna;580
Kessel;Siedlung;Kleve;1.180
Kettwig;Siedlung;Essen;17.200
Kevelaer;Siedlung;Kleve;16.700
Keyenberg;Siedlung;Heinsberg;830
Kierdorf;Siedlung;Rhein-Erft-Kreis;3.150
Kierspe;Siedlung;Märkischer Kreis;12.000
Kinzweiler - Hehlrath;Siedlung;Städteregion Aachen;2.950
Kirchberg bei Jülich;Siedlung;Düren;1.620
Kirchheide;Siedlung;Lippe;1.380
Kirchheim;Siedlung;Euskirchen;2.480
Kirchhellen;Siedlung;Bottrop;11.000
Kirchherten;Siedlung;Rhein-Erft-Kreis;2.280
Kirchhof - Kamperbrück;Siedlung;Wesel;800
Kirchhundem;Siedlung;Olpe;2.460
Kirchlengern;Siedlung;Herford;8.350
Kirchtroisdorf;Siedlung;Rhein-Erft-Kreis;1.110
Kirchveischede;Siedlung;Olpe;960
Kleinbüllesheim;Siedlung;Euskirchen;1.290
Kleineichen;Siedlung;Rheinisch-Bergischer Kreis;1.730
Kleinenberg;Siedlung;Paderborn;1.160
Kleinenbremen;Siedlung;Minden-Lübbecke;2.650
Kleinenbroich;Siedlung;Rhein-Kreis Neuss;10.100
Kleingladbach;Siedlung;Heinsberg;2.030
Kleinhau;Siedlung;Düren;580
Klein Reken;Siedlung;Borken;1.240
Klein Vernich;Siedlung;Euskirchen;670
Kleve;Siedlung;Kleve;41.200
Klinkum;Siedlung;Heinsberg;1.840
Kohlscheid;Siedlung;Städteregion Aachen;18.100
Kohlstädt;Siedlung;Lippe;1.240
Kollerbeck;Siedlung;Höxter;710
Köln;Siedlung;Köln;983.200
Kommern;Siedlung;Euskirchen;4.300
Kommern-Süd;Siedlung;Euskirchen;600
Königsdorf;Siedlung;Rhein-Erft-Kreis;10.600
Königswinter;Siedlung;Rhein-Sieg-Kreis;13.000
Konzen - Entenpfuhl - Imgenbroich;Siedlung;Städteregion Aachen;3.920
Körbecke;Siedlung;Höxter;640
Körbecke;Siedlung;Soest;3.590
Körrenzig;Siedlung;Düren;1.610
Korschenbroich;Siedlung;Rhein-Kreis Neuss;9.990
Koslar;Siedlung;Düren;2.890
Krahwinkel;Siedlung;Rhein-Sieg-Kreis;560
Kranenburg;Siedlung;Kleve;4.540
Krauthausen;Siedlung;Düren;660
Krefeld;Siedlung;Krefeld;216.600
Kreuzau;Siedlung;Düren;4.770
Kreuzberg;Siedlung;Oberbergischer Kreis;1.360
Kreuzrath;Siedlung;Heinsberg;510
Kreuztal;Siedlung;Siegen-Wittgenstein;29.700
Kreuzweingarten;Siedlung;Euskirchen;760
Kriegsdorf;Siedlung;Rhein-Sieg-Kreis;2.700
Kruckel;Siedlung;Dortmund;3.280
Kuchenheim - Weidesheim;Siedlung;Euskirchen;4.010
Kückelheim - Himmelmert;Siedlung;Märkischer Kreis;2.810
Kückhoven;Siedlung;Heinsberg;2.300
Kuckum;Siedlung;Heinsberg;590
Küntrop;Siedlung;Märkischer Kreis;1.390
Kürten;Siedlung;Rheinisch-Bergischer Kreis;4.860
Küsenbaum;Siedlung;Lippe;530
Labbeck;Siedlung;Wesel;580
Ladbergen;Siedlung;Steinfurt;4.490
Laer;Siedlung;Steinfurt;5.400
Lage;Siedlung;Lippe;18.000
Laggenbeck;Siedlung;Steinfurt;8.530
Lahde - Loh;Siedlung;Minden-Lübbecke;4.120
Lämershagen-Gräfinghagen;Siedlung;Bielefeld;720
Lammersdorf - Paustenbach;Siedlung;Städteregion Aachen;2.230
Langenberg;Siedlung;Gütersloh;3.380
Langenberg;Siedlung;Mettmann;15.000
Langenei;Siedlung;Olpe;1.340
Langeneicke;Siedlung;Soest;1.060
Langenfeld (Rheinland);Siedlung;Mettmann;56.200
Langenholthausen;Siedlung;Märkischer Kreis;640
Langenholzhausen;Siedlung;Lippe;1.260
Langerwehe;Siedlung;Düren;6.760
Langschede;Siedlung;Unna;4.590
Langscheid;Siedlung;Hochsauerlandkreis;2.160
Langst-Kierst;Siedlung;Rhein-Kreis Neuss;990
Langwaden;Siedlung;Rhein-Kreis Neuss;790
Lank-Latum;Siedlung;Rhein-Kreis Neuss;9.630
Lanstrop;Siedlung;Dortmund;3.980
Lantenbach - Frömmersbach;Siedlung;Oberbergischer Kreis;1.490
Laßbruch;Siedlung;Lippe;530
Laupendahl;Siedlung;Mettmann;1.910
Lavesum;Siedlung;Recklinghausen;1.370
Lechenich;Siedlung;Rhein-Erft-Kreis;10.700
Ledde;Siedlung;Steinfurt;1.210
Leeden;Siedlung;Steinfurt;1.550
Leer;Siedlung;Steinfurt;1.410
Leese;Siedlung;Lippe;550
Legden;Siedlung;Borken;4.460
Lehmbraken;Siedlung;Recklinghausen;1.480
Leiberg;Siedlung;Paderborn;1.510
Leichlingen (Rheinland);Siedlung;Rheinisch-Bergischer Kreis;17.700
Lembeck;Siedlung;Recklinghausen;3.730
Lemgo;Siedlung;Lippe;28.500
Lengerich;Siedlung;Steinfurt;17.200
Lenhausen;Siedlung;Olpe;1.100
Lennestadt;Siedlung;Olpe;9.450
Leopoldshöhe;Siedlung;Lippe;6.020
Leopoldstal;Siedlung;Lippe;1.700
Lette;Siedlung;Coesfeld;3.670
Lette;Siedlung;Warendorf;1.770
Leuscheid;Siedlung;Rhein-Sieg-Kreis;1.080
Leuth;Siedlung;Viersen;1.540
Leverkusen;Siedlung;Leverkusen;134.200
Levern;Siedlung;Minden-Lübbecke;1.870
Leversbach;Siedlung;Düren;520
Liblar - Köttingen;Siedlung;Rhein-Erft-Kreis;17.700
Libur;Siedlung;Köln;1.060
Lichtenau;Siedlung;Paderborn;2.240
Lichtenberg;Siedlung;Oberbergischer Kreis;1.180
Lieme;Siedlung;Lippe;2.260
Lienen;Siedlung;Steinfurt;4.190
Liesborn;Siedlung;Warendorf;2.360
Liesen;Siedlung;Hochsauerlandkreis;680
Ließem;Siedlung;Rhein-Sieg-Kreis;1.570
Linde;Siedlung;Oberbergischer Kreis;840
Lindenberg;Siedlung;Siegen-Wittgenstein;850
Lindern;Siedlung;Heinsberg;1.200
Lindlar;Siedlung;Oberbergischer Kreis;9.420
Linnich;Siedlung;Düren;3.790
Lintorf;Siedlung;Mettmann;14.900
Lippborg;Siedlung;Soest;2.100
Lipperbruch;Siedlung;Soest;2.460
Lipperreihe;Siedlung;Lippe;2.610
Lippling;Siedlung;Paderborn;1.530
Lippramsdorf;Siedlung;Recklinghausen;1.020
Lippstadt;Siedlung;Soest;48.200
Lockhausen;Siedlung;Lippe;1.740
Lohmar;Siedlung;Rhein-Sieg-Kreis;12.300
Lohmühle;Siedlung;Wesel;2.260
Löhne;Siedlung;Herford;38.300
Lommersdorf;Siedlung;Euskirchen;590
Lommersum;Siedlung;Euskirchen;1.970
Loope - Ohl;Siedlung;Oberbergischer Kreis;4.330
Loßbruch;Siedlung;Lippe;1.170
Lössel;Siedlung;Märkischer Kreis;1.350
Lothe;Siedlung;Lippe;1.140
Lotte;Siedlung;Steinfurt;3.700
Lövenich;Siedlung;Heinsberg;2.690
Loverich;Siedlung;Städteregion Aachen;1.160
Loxten;Siedlung;Gütersloh;1.150
Lübbecke;Siedlung;Minden-Lübbecke;18.500
Luchem;Siedlung;Düren;700
Lüchtringen;Siedlung;Höxter;3.060
Lückerath - Schützendorf;Siedlung;Euskirchen;560
Ludendorf;Siedlung;Rhein-Sieg-Kreis;930
Lüdenhausen;Siedlung;Lippe;950
Lüdenscheid;Siedlung;Märkischer Kreis;66.800
Lüdinghausen;Siedlung;Coesfeld;16.700
Lüftelberg;Siedlung;Rhein-Sieg-Kreis;1.220
Lügde;Siedlung;Lippe;5.310
Luherheide;Siedlung;Lippe;1.160
Lünen;Siedlung;Unna;66.500
Lünern;Siedlung;Unna;1.540
Lünten;Siedlung;Borken;680
Lütmarsen;Siedlung;Höxter;980
Lüttenglehn;Siedlung;Rhein-Kreis Neuss;520
Lüttingen;Siedlung;Wesel;1.900
Lüttringen;Siedlung;Soest;880
Lützeln;Siedlung;Siegen-Wittgenstein;880
Madfeld;Siedlung;Hochsauerlandkreis;1.170
Mahlberg;Siedlung;Euskirchen;610
Manheim;Siedlung;Rhein-Erft-Kreis;1.480
Manrode;Siedlung;Höxter;500
Mantershagen;Siedlung;Herford;520
Mantinghausen;Siedlung;Paderborn;910
Marbeck;Siedlung;Borken;1.470
Marialinden;Siedlung;Rheinisch-Bergischer Kreis;2.080
Maria Veen;Siedlung;Borken;2.730
Mariaweiler;Siedlung;Düren;2.580
Marienbaum;Siedlung;Wesel;1.910
Marienberg;Siedlung;Heinsberg;1.810
Marienberghausen;Siedlung;Oberbergischer Kreis;500
Marienfeld;Siedlung;Rhein-Sieg-Kreis;1.120
Marienfeld;Siedlung;Gütersloh;3.630
Marienhagen;Siedlung;Oberbergischer Kreis;1.060
Marienheide;Siedlung;Oberbergischer Kreis;5.980
Marienloh;Siedlung;Paderborn;2.880
Marl;Siedlung;Recklinghausen;78.700
Marmagen;Siedlung;Euskirchen;1.560
Marsberg;Siedlung;Hochsauerlandkreis;8.910
Mastholte;Siedlung;Gütersloh;4.640
Mechernich;Siedlung;Euskirchen;6.170
Meckenheim;Siedlung;Rhein-Sieg-Kreis;20.200
Medebach;Siedlung;Hochsauerlandkreis;4.370
Medelon;Siedlung;Hochsauerlandkreis;620
Meerbusch (Büderich);Siedlung;Rhein-Kreis Neuss;20.800
Meerhof;Siedlung;Hochsauerlandkreis;1.170
Mehr;Siedlung;Kleve;1.800
Mehrhoog;Siedlung;Wesel;5.400
Meinerzhagen;Siedlung;Märkischer Kreis;14.500
Meiswinkel;Siedlung;Siegen-Wittgenstein;610
Mellen;Siedlung;Märkischer Kreis;590
Mellrich;Siedlung;Soest;630
Menden - Meindorf;Siedlung;Rhein-Sieg-Kreis;13.100
Menden (Sauerland);Siedlung;Märkischer Kreis;50.500
Menne;Siedlung;Höxter;790
Menzelen;Siedlung;Wesel;1.680
Menzelerheide;Siedlung;Wesel;2.280
Merbeck;Siedlung;Heinsberg;1.320
Merfeld;Siedlung;Coesfeld;1.530
Merken;Siedlung;Düren;3.060
Mersch;Siedlung;Düren;1.230
Merzbach;Siedlung;Rhein-Sieg-Kreis;1.510
Merzenich;Siedlung;Düren;6.630
Meschede;Siedlung;Hochsauerlandkreis;15.000
Meschenich;Siedlung;Köln;7.090
Messinghausen;Siedlung;Hochsauerlandkreis;730
Mesum;Siedlung;Steinfurt;7.800
Metelen;Siedlung;Steinfurt;5.610
Metternich;Siedlung;Euskirchen;1.960
Mettingen;Siedlung;Steinfurt;8.090
Mettmann;Siedlung;Mettmann;35.000
Metzholz;Siedlung;Rheinisch-Bergischer Kreis;800
Miel;Siedlung;Rhein-Sieg-Kreis;860
Millingen;Siedlung;Kleve;3.160
Millingen;Siedlung;Wesel;2.420
Milte;Siedlung;Warendorf;1.200
Minden;Siedlung;Minden-Lübbecke;75.700
Mintard;Siedlung;Mülheim an der Ruhr;640
Mintarder Berg;Siedlung;Mettmann;1.450
Moers;Siedlung;Wesel;91.400
Möllbergen;Siedlung;Minden-Lübbecke;680
Möllen;Siedlung;Wesel;2.920
Mönchengladbach;Siedlung;Mönchengladbach;247.500
Monheim am Rhein;Siedlung;Mettmann;24.200
Mönninghausen;Siedlung;Soest;740
Monschau;Siedlung;Städteregion Aachen;3.030
Morenhoven;Siedlung;Rhein-Sieg-Kreis;1.500
Morsbach;Siedlung;Oberbergischer Kreis;4.240
Much;Siedlung;Rhein-Sieg-Kreis;3.360
Müddersheim;Siedlung;Düren;720
Mühleip;Siedlung;Rhein-Sieg-Kreis;1.340
Mühlenbrok;Siedlung;Coesfeld;800
Mülheim;Siedlung;Euskirchen;1.260
Mülheim an der Ruhr;Siedlung;Mülheim an der Ruhr;164.900
Münster;Siedlung;Münster;255.900
Müntz;Siedlung;Düren;560
Müschede;Siedlung;Hochsauerlandkreis;2.660
Müsse;Siedlung;Siegen-Wittgenstein;1.300
Müssingen;Siedlung;Warendorf;1.190
Mützenich;Siedlung;Städteregion Aachen;1.920
Nachrodt-Wiblingwerde;Siedlung;Märkischer Kreis;4.840
Nammen;Siedlung;Minden-Lübbecke;2.130
Natzungen;Siedlung;Höxter;720
Neersen;Siedlung;Viersen;5.300
Neesen;Siedlung;Minden-Lübbecke;5.600
Nemmenich;Siedlung;Euskirchen;620
Nenkersdorf - Walpersdorf;Siedlung;Siegen-Wittgenstein;820
Nergena;Siedlung;Kleve;600
Neschen;Siedlung;Rheinisch-Bergischer Kreis;610
Netphen;Siedlung;Siegen-Wittgenstein;5.790
Nettelstedt;Siedlung;Minden-Lübbecke;2.250
Nettersheim;Siedlung;Euskirchen;1.760
Nettetal;Siedlung;Viersen;24.100
Neubeckum;Siedlung;Warendorf;10.100
Neuenbeken;Siedlung;Paderborn;2.280
Neuengeseke;Siedlung;Soest;500
Neuenhausen;Siedlung;Rhein-Kreis Neuss;2.870
Neuenheerse;Siedlung;Höxter;1.530
Neuenhof - Lichtringhausen;Siedlung;Olpe;690
Neuenkirchen;Siedlung;Steinfurt;10.500
Neuenkleusheim;Siedlung;Olpe;560
Neuenrade;Siedlung;Märkischer Kreis;8.590
Neuhonrath;Siedlung;Rhein-Sieg-Kreis;1.810
Neukirchen;Siedlung;Rhein-Kreis Neuss;2.530
Neukirchen-Vluyn;Siedlung;Wesel;24.900
